Position,Track Name,Artist,Streams,URL,Day Start Date
196,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,175944,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018-01-28
197,Best Part,H.E.R.,175859,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-01-28
198,Criminal,Natti Natasha,175770,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018-01-28
199,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,175323,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2018-01-28
200,20 Min,Lil Uzi Vert,175277,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2018-01-28
1,God's Plan,Drake,3815066,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-01-29
2,Stir Fry,Migos,1288820,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-01-29
3,Finesse (Remix) [feat. Cardi B],Bruno Mars,1125415,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-29
4,Narcos,Migos,1086666,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-01-29
5,rockstar,Post Malone,1074431,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-01-29
6,Walk It Talk It,Migos,923771,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-01-29
7,The Middle,Zedd,900547,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-01-29
8,I Fall Apart,Post Malone,892504,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-01-29
9,All The Stars (with SZA),Kendrick Lamar,886137,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-29
10,Ric Flair Drip (& Metro Boomin),Offset,866846,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-01-29
11,MotorSport,Migos,843912,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,2018-01-29
12,Havana,Camila Cabello,810328,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-01-29
13,No Limit,G-Eazy,806692,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-01-29
14,Mine,Bazzi,791743,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-29
15,Bartier Cardi (feat. 21 Savage),Cardi B,791625,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-01-29
16,Never Be the Same,Camila Cabello,784809,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-29
17,BBO (Bad Bitches Only),Migos,773842,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70,2018-01-29
18,LOVE. FEAT. ZACARI.,Kendrick Lamar,769510,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-01-29
19,Him & I (with Halsey),G-Eazy,728154,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-29
20,Let You Down,NF,705254,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-29
21,PICK IT UP (feat. A$AP Rocky),Famous Dex,686166,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2018-01-29
22,XO TOUR Llif3,Lil Uzi Vert,665940,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-01-29
23,Diplomatic Immunity,Drake,662680,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh,2018-01-29
24,Notice Me,Migos,660290,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht,2018-01-29
25,HUMBLE.,Kendrick Lamar,653050,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-01-29
26,Codeine Dreaming (feat. Lil Wayne),Kodak Black,633087,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2018-01-29
27,Rewrite The Stars,Zac Efron,621154,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-29
28,Sky Walker (feat. Travis Scott),Miguel,620107,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2018-01-29
29,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,610383,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-01-29
30,IDGAF,Dua Lipa,604701,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-29
31,Candy Paint,Post Malone,604482,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018-01-29
32,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,591249,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-01-29
33,Say Something,Justin Timberlake,587693,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3,2018-01-29
34,Betrayed,Lil Xan,583747,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2018-01-29
35,River (feat. Ed Sheeran),Eminem,578871,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-29
36,Plain Jane,A$AP Ferg,573714,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-01-29
37,Young Dumb & Broke,Khalid,561398,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-01-29
38,1-800-273-8255,Logic,549336,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-01-29
39,Gang Gang,Migos,549002,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f,2018-01-29
40,Sick Boy,The Chainsmokers,548604,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-01-29
41,Congratulations,Post Malone,534671,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-01-29
42,Perfect,Ed Sheeran,527298,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-01-29
43,Bank Account,21 Savage,525299,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-01-29
44,White Sand,Migos,504433,https://open.spotify.com/track/2KokOIKdw4zZutDil85Ugh,2018-01-29
45,Location,Khalid,502140,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-01-29
46,Supastars,Migos,487445,https://open.spotify.com/track/7yt6eiZQCkVFEzwGp4Pbor,2018-01-29
47,Nowadays (feat. Landon Cube),Lil Skies,485063,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-29
48,This Is Me,Keala Settle,471714,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-29
49,Gucci Gang,Lil Pump,456623,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-01-29
50,Too Good At Goodbyes,Sam Smith,452675,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-01-29
51,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,450181,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-29
52,New Rules,Dua Lipa,447320,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-01-29
53,Redbone,Childish Gambino,445559,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-01-29
54,I Get The Bag (feat. Migos),Gucci Mane,440195,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2018-01-29
55,Tell Me You Love Me,Demi Lovato,439375,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2018-01-29
56,Bodak Yellow,Cardi B,429968,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2018-01-29
57,Wait,Maroon 5,428367,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018-01-29
58,Wolves,Selena Gomez,426067,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-01-29
59,Roll In Peace (feat. XXXTENTACION),Kodak Black,421971,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-01-29
60,Emoji A Chain,Migos,420203,https://open.spotify.com/track/0G9rmRmQDFk9O2tzZLyRkc,2018-01-29
61,Wanted You (feat. Lil Uzi Vert),NAV,418015,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,2018-01-29
62,Silence,Marshmello,413347,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-01-29
63,Thunder,Imagine Dragons,403364,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-01-29
64,Jocelyn Flores,XXXTENTACION,399410,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-01-29
65,DNA.,Kendrick Lamar,396038,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018-01-29
66,goosebumps,Travis Scott,391259,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-01-29
67,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,385101,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-01-29
68,Love Galore (feat. Travis Scott),SZA,383722,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2018-01-29
69,Auto Pilot,Migos,375794,https://open.spotify.com/track/4Kw3CztmD15X1QGDnnHmLD,2018-01-29
70,Praying,Kesha,374364,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,2018-01-29
71,End Game,Taylor Swift,368730,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2018-01-29
72,Fuck Love (feat. Trippie Redd),XXXTENTACION,364645,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-01-29
73,BUTTERFLY EFFECT,Travis Scott,363839,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2018-01-29
74,Bad At Love,Halsey,361218,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2018-01-29
75,KEKE,6ix9ine,360275,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-29
76,CC,Migos,359755,https://open.spotify.com/track/35ffVv9x4mtzBh5rF1K9sP,2018-01-29
77,Higher We Go - Intro,Migos,359676,https://open.spotify.com/track/43dOwOq0mB4i6j4SpcSkqC,2018-01-29
78,Shape of You,Ed Sheeran,357893,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-01-29
79,I Miss You (feat. Julia Michaels),Clean Bandit,353641,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018-01-29
80,Red Roses (feat. Landon Cube),Lil Skies,353587,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-01-29
81,Unforgettable,French Montana,353255,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-01-29
82,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,352045,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM,2018-01-29
83,That's What I Like,Bruno Mars,351175,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-01-29
84,Sorry Not Sorry,Demi Lovato,350259,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-01-29
85,What Lovers Do (feat. SZA),Maroon 5,347773,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-01-29
86,She Loves Control,Camila Cabello,345144,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy,2018-01-29
87,Too Much Jewelry,Migos,343902,https://open.spotify.com/track/4loAa1lBkE83qJXU1ddmCV,2018-01-29
88,Feel It Still,Portugal. The Man,339830,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018-01-29
89,Slippery (feat. Gucci Mane),Migos,328550,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2018-01-29
90,New Freezer (feat. Kendrick Lamar),Rich The Kid,325918,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,2018-01-29
91,Rubbin Off The Paint,YBN Nahmir,324778,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk,2018-01-29
92,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,322617,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2018-01-29
93,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,317121,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2018-01-29
94,The Greatest Show,Hugh Jackman,313256,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-29
95,The Weekend,SZA,310649,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2018-01-29
96,Go Flex,Post Malone,308150,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2018-01-29
97,My My My!,Troye Sivan,302335,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-29
98,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,300505,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-01-29
99,Believer,Imagine Dragons,298284,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2018-01-29
100,Never Enough,Loren Allred,293703,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-29
101,The Weekend - Funk Wav Remix,SZA,292311,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt,2018-01-29
102,Too Playa,Migos,290009,https://open.spotify.com/track/4TAifFqlNkBvrycHbWV9Ew,2018-01-29
103,A Million Dreams,Ziv Zaifman,289990,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-29
104,Échame La Culpa,Luis Fonsi,289068,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-01-29
105,Capital Letters,Hailee Steinfeld,286709,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-01-29
106,You Make It Easy,Jason Aldean,284751,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo,2018-01-29
107,Marry Me,Thomas Rhett,282770,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,2018-01-29
108,What Ifs,Kane Brown,276825,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2018-01-29
109,GUMMO,6ix9ine,275971,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2018-01-29
110,The Other Side,Hugh Jackman,275654,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,2018-01-29
111,Losin Control,Russ,274573,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2018-01-29
112,Ice Tray,Quality Control,274109,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s,2018-01-29
113,Beast,Migos,267649,https://open.spotify.com/track/5kuxtUHQr23zov47Wn35Of,2018-01-29
114,Crown the Kings,Migos,264280,https://open.spotify.com/track/2664gDzsUz6oHnSFyfKjcq,2018-01-29
115,Tip Toe (feat. French Montana),Jason Derulo,263560,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2018-01-29
116,Bad and Boujee (feat. Lil Uzi Vert),Migos,261834,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2018-01-29
117,White Iverson,Post Malone,261659,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2018-01-29
118,Sensualidad,Bad Bunny,261332,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018-01-29
119,Rake It Up,Yo Gotti,260445,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,2018-01-29
120,Passionfruit,Drake,260245,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2018-01-29
121,24K Magic,Bruno Mars,258691,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2018-01-29
122,Say You Won't Let Go,James Arthur,256535,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-01-29
123,Stay,Zedd,255268,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2018-01-29
124,Open It Up,Migos,254326,https://open.spotify.com/track/2LOkdHHNKdEx24cQELBaD8,2018-01-29
125,How Long,Charlie Puth,253995,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-01-29
126,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,252704,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2018-01-29
127,Unforgettable,Thomas Rhett,251965,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2018-01-29
128,Body Like A Back Road,Sam Hunt,250508,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-01-29
129,Mask Off,Future,249958,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2018-01-29
130,Ghostface Killers,21 Savage,249917,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,2018-01-29
131,Attention,Charlie Puth,248497,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-01-29
132,Spotlight,Marshmello,245811,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-29
133,Issues,Julia Michaels,245727,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,2018-01-29
134,Magnolia,Playboi Carti,245474,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2018-01-29
135,Designer,Lil Pump,244575,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,2018-01-29
136,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,244133,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-01-29
137,Greatest Love Story,LANCO,243767,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK,2018-01-29
138,Relationship (feat. Future),Young Thug,240998,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2018-01-29
139,Despacito - Remix,Luis Fonsi,240402,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2018-01-29
140,Everybody Dies In Their Nightmares,XXXTENTACION,240339,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-01-29
141,It's A Vibe,2 Chainz,237907,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2018-01-29
142,Saved,Khalid,236700,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2018-01-29
143,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,236346,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD,2018-01-29
144,Sauce It Up,Lil Uzi Vert,234708,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2018-01-29
145,Flooded,Migos,234008,https://open.spotify.com/track/7eTyfz4GA647lpSA3PCRyl,2018-01-29
146,Bounce Back,Big Sean,233217,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2018-01-29
147,No Role Modelz,J. Cole,232494,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2018-01-29
148,Strip That Down,Liam Payne,232121,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-01-29
149,do re mi,blackbear,231474,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2018-01-29
150,iSpy (feat. Lil Yachty),KYLE,231267,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2018-01-29
151,I Like Me Better,Lauv,229412,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-01-29
152,PRBLMS,6LACK,228590,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt,2018-01-29
153,Sucker for You,Matt Terry,226309,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,2018-01-29
154,Transportin',Kodak Black,225121,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,2018-01-29
155,Yours,Russell Dickerson,224280,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF,2018-01-29
156,Saint,Huncho Jack,224270,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe,2018-01-29
157,Come Alive,Hugh Jackman,224064,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g,2018-01-29
158,Movin' Too Fast,Migos,223765,https://open.spotify.com/track/5B3I6RdYli0nmeS5IR4CcB,2018-01-29
159,Fake Love,Drake,222980,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2018-01-29
160,Made Men,Migos,222783,https://open.spotify.com/track/3XAWpSxJMPeIwxXc5g9en1,2018-01-29
161,Real Friends,Camila Cabello,221392,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv,2018-01-29
162,Tunnel Vision,Kodak Black,220529,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2018-01-29
163,i Shyne,Carnage,220241,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs,2018-01-29
164,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,219375,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-29
165,From Now On,Hugh Jackman,217316,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018-01-29
166,Love Scars,Trippie Redd,214806,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,2018-01-29
167,Dusk Till Dawn - Radio Edit,ZAYN,213517,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-29
168,When It Rains It Pours,Luke Combs,211692,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,2018-01-29
169,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,209935,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-01-29
170,Starboy,The Weeknd,208399,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018-01-29
171,Work Hard,Migos,208015,https://open.spotify.com/track/5UzUZULhZL8bW4BqI1ZNOF,2018-01-29
172,Die For You,The Weeknd,207738,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2018-01-29
173,Don't,Bryson Tiller,207092,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2018-01-29
174,T-Shirt,Migos,206931,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2018-01-29
175,Written in the Sand,Old Dominion,206909,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn,2018-01-29
176,The Race,Tay-K,206232,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE,2018-01-29
177,Anywhere,Rita Ora,206220,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2018-01-29
178,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,204200,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN,2018-01-29
179,Heaven,Kane Brown,203706,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,2018-01-29
180,wokeuplikethis*,Playboi Carti,202458,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2018-01-29
181,Filthy,Justin Timberlake,202230,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-29
182,One Dance,Drake,201976,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2018-01-29
183,Something Just Like This,The Chainsmokers,201334,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-01-29
184,Exchange,Bryson Tiller,200497,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2018-01-29
185,Closer,The Chainsmokers,200234,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-01-29
186,Best Part,H.E.R.,198987,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-01-29
187,8TEEN,Khalid,198368,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5,2018-01-29
188,In Case You Didn't Know,Brett Young,197929,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2018-01-29
189,Mi Gente,J Balvin,197792,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-01-29
190,Portland,Drake,195512,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2018-01-29
191,Losing Sleep,Chris Young,194943,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO,2018-01-29
192,Tightrope,Michelle Williams,194870,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,2018-01-29
193,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,194862,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018-01-29
194,Heartache On The Dance Floor,Jon Pardi,193688,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD,2018-01-29
195,Pills & Automobiles,Chris Brown,193095,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5,2018-01-29
196,20 Min,Lil Uzi Vert,192976,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,2018-01-29
197,Get You (feat. Kali Uchis),Daniel Caesar,192060,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ,2018-01-29
198,Lust,Lil Skies,192026,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-01-29
199,Look What You Made Me Do,Taylor Swift,191357,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,2018-01-29
200,Do I Make You Wanna,Billy Currington,190331,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I,2018-01-29
1,God's Plan,Drake,3922267,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-01-30
2,Stir Fry,Migos,1400292,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-01-30
3,Finesse (Remix) [feat. Cardi B],Bruno Mars,1192337,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-30
4,rockstar,Post Malone,1123654,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-01-30
5,Narcos,Migos,1066607,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-01-30
6,The Middle,Zedd,1009036,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-01-30
7,I Fall Apart,Post Malone,946707,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-01-30
8,All The Stars (with SZA),Kendrick Lamar,935036,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-30
9,Ric Flair Drip (& Metro Boomin),Offset,916573,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-01-30
